,label
424,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
425,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
426,http://kr.battle.net/sc2/en/profile/2344081/1/BravO/
427,http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/
428,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
429,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
430,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
431,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
432,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
433,http://us.battle.net/sc2/en/profile/4585632/1/ZooTop/
434,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
435,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
436,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
437,http://eu.battle.net/sc2/en/profile/1173786/1/VPbenQsLivko/
438,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
439,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
440,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
441,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
442,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
443,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
444,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
445,http://eu.battle.net/sc2/en/profile/2383348/1/Bunny/
446,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
447,http://xx.battle.net/sc2/en/profile/408/1/Polt/
448,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
449,http://kr.battle.net/sc2/en/profile/2341920/1/CoCa/
450,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
451,http://eu.battle.net/sc2/en/profile/1058669/1/EmpireHappy/
452,http://us.battle.net/sc2/en/profile/2768741/1/CatZ/
453,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
454,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
455,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
456,http://eu.battle.net/sc2/en/profile/3585588/1/llllllllll/
457,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
458,http://xx.battle.net/sc2/en/profile/408/1/Polt/
459,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
460,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
461,http://us.battle.net/sc2/en/profile/2331025/1/Scarlett/
462,http://us.battle.net/sc2/en/profile/4819996/1/iGXiGua/
463,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
464,http://us.battle.net/sc2/en/profile/4174681/1/AxAlicia/
465,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
466,http://kr.battle.net/sc2/en/profile/2342147/1/hydra/
467,http://eu.battle.net/sc2/en/profile/3880481/1/AllianceNani/
468,http://kr.battle.net/sc2/en/profile/2341545/1/Hack/
469,http://eu.battle.net/sc2/en/profile/4085747/1/Alicia/
470,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
471,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
472,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
473,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
474,http://eu.battle.net/sc2/en/profile/4234852/1/First/
475,http://kr.battle.net/sc2/en/profile/2344407/1/Ragnarok/
476,http://us.battle.net/sc2/en/profile/288081/1/Minigun/
477,http://eu.battle.net/sc2/en/profile/4085747/1/Alicia/
478,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
479,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
480,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
481,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
482,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
483,http://eu.battle.net/sc2/en/profile/377903/1/Starbuck/
484,http://xx.battle.net/sc2/en/profile/413/1/Maru/
485,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
486,http://kr.battle.net/sc2/en/profile/2341466/1/sora/
487,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
488,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
489,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
490,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
491,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
492,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
493,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
494,http://eu.battle.net/sc2/en/profile/2910724/1/Lilbow/
495,http://xx.battle.net/sc2/en/profile/414/1/ducKDeoK/
496,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
497,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
498,http://us.battle.net/sc2/en/profile/3301677/1/CMRevival/
499,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
500,http://us.battle.net/sc2/en/profile/3985949/1/Bomber/
501,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
502,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
503,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
504,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
505,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
506,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
507,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
508,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
509,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
510,http://us.battle.net/sc2/en/profile/5142993/1/Bomber/
511,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
512,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
513,http://eu.battle.net/sc2/en/profile/1173786/1/VPbenQsLivko/
514,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
515,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
516,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
517,http://eu.battle.net/sc2/en/profile/3611718/1/CMStormPolt/
518,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
519,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
520,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
521,http://us.battle.net/sc2/en/profile/3650249/1/CranK/
522,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
523,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
524,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
525,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
526,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
527,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
528,http://kr.battle.net/sc2/en/profile/2333312/1/TAiLS/
529,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
530,http://kr.battle.net/sc2/en/profile/2344987/1/Life/
531,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
532,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
533,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
534,http://us.battle.net/sc2/en/profile/4585632/1/ZooTop/
535,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
536,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
537,http://kr.battle.net/sc2/en/profile/2343479/1/True/
538,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
539,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
540,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
541,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
542,http://us.battle.net/sc2/en/profile/3085708/1/SadArthur/
543,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
544,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
545,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
546,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
547,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
548,http://eu.battle.net/sc2/en/profile/4234852/1/First/
549,http://kr.battle.net/sc2/en/profile/2342983/1/Super/
550,http://eu.battle.net/sc2/en/profile/3401218/1/Welmu/
551,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
552,http://kr.battle.net/sc2/en/profile/2341466/1/sora/
553,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
554,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
555,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
556,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
557,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
558,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
559,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
560,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
561,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
562,http://eu.battle.net/sc2/en/profile/239335/1/NightEnD/
563,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
564,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
565,http://us.battle.net/sc2/en/profile/4408675/1/TheStC/
566,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
567,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
568,http://kr.battle.net/sc2/en/profile/2343479/1/True/
569,http://us.battle.net/sc2/en/profile/4665241/1/Pigbaby/
570,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
571,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
572,http://eu.battle.net/sc2/en/profile/349650/1/HasuObs/
573,http://eu.battle.net/sc2/en/profile/2101268/1/Stephano/
574,http://eu.battle.net/sc2/en/profile/498165/1/EmpireKas/
575,http://kr.battle.net/sc2/en/profile/2343479/1/True/
576,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
577,http://us.battle.net/sc2/en/profile/4665241/1/Pigbaby/
578,http://eu.battle.net/sc2/en/profile/3090974/1/IMMvp/
579,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
580,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
581,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
582,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
583,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
584,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
585,http://us.battle.net/sc2/en/profile/4585632/1/ZooTop/
586,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
587,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
588,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
589,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
590,http://xx.battle.net/sc2/en/profile/414/1/ducKDeoK/
591,http://eu.battle.net/sc2/en/profile/1058669/1/EmpireHappy/
592,http://eu.battle.net/sc2/en/profile/4863808/1/Bomber/
593,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
594,http://us.battle.net/sc2/en/profile/443514/1/desRow/
595,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
596,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
597,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
598,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
599,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
600,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
601,http://kr.battle.net/sc2/en/profile/1126978/2/iGJim/
602,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
603,http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/
604,http://kr.battle.net/sc2/en/profile/2343607/1/Rain/
605,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
606,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
607,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
608,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
609,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
610,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
611,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
612,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
613,http://eu.battle.net/sc2/en/profile/2048063/1/AcerBly/
614,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
615,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
616,http://us.battle.net/sc2/en/profile/789884/1/SeleCT/
617,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
618,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
619,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
620,http://eu.battle.net/sc2/en/profile/250458/1/VortiX/
621,http://kr.battle.net/sc2/en/profile/2240191/1/Heart/
622,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
623,http://kr.battle.net/sc2/en/profile/2343559/1/Trust/
624,http://eu.battle.net/sc2/en/profile/4341883/1/Patience/
625,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
626,http://us.battle.net/sc2/en/profile/3650249/1/CranK/
627,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
628,http://eu.battle.net/sc2/en/profile/4341883/1/Patience/
629,http://eu.battle.net/sc2/en/profile/4064798/1/yoda/
630,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
631,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
632,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
633,http://eu.battle.net/sc2/en/profile/3971497/1/Genius/
634,http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/
635,http://kr.battle.net/sc2/en/profile/2343559/1/Trust/
636,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
637,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
638,http://eu.battle.net/sc2/en/profile/326029/1/LiquidTLO/
639,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
640,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
641,http://eu.battle.net/sc2/en/profile/788178/1/Nerchio/
642,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
643,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
644,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
645,http://eu.battle.net/sc2/en/profile/3311551/1/CMRevival/
646,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
647,http://kr.battle.net/sc2/en/profile/2342671/1/Panic/
648,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
649,http://kr.battle.net/sc2/en/profile/2342923/1/Squirtle/
650,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
651,http://us.battle.net/sc2/en/profile/1317068/1/LiquidHerO/
652,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
653,http://us.battle.net/sc2/en/profile/3426440/1/llllllllllll/
654,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
655,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
656,http://us.battle.net/sc2/en/profile/4629528/1/IMNesTea/
657,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
658,http://us.battle.net/sc2/en/profile/3301677/1/Revival/
659,http://eu.battle.net/sc2/en/profile/2978202/1/LiquidTaeJa/
660,http://eu.battle.net/sc2/en/profile/1143713/1/uThermal/
661,http://us.battle.net/sc2/en/profile/4174681/1/AxAlicia/
662,http://eu.battle.net/sc2/en/profile/498165/1/EmpireKas/
663,http://us.battle.net/sc2/en/profile/3949344/1/WinDy/
664,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
665,http://us.battle.net/sc2/en/profile/3301677/1/CMRevival/
666,http://eu.battle.net/sc2/en/profile/315813/1/dBlinG/
667,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
668,http://kr.battle.net/sc2/en/profile/2342343/1/Solar/
669,http://eu.battle.net/sc2/en/profile/3746323/1/HyuN/
670,http://eu.battle.net/sc2/en/profile/2639840/1/Miniraser/
671,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
672,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
673,http://xx.battle.net/sc2/en/profile/401/1/Soulkey/
674,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
675,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
676,http://eu.battle.net/sc2/en/profile/251061/1/LiveZerg/
677,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
678,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
679,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
680,http://eu.battle.net/sc2/en/profile/1058669/1/Happy/
681,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
682,http://eu.battle.net/sc2/en/profile/4341883/1/Patience/
683,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
684,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
685,http://kr.battle.net/sc2/en/profile/2342983/1/Super/
686,http://kr.battle.net/sc2/en/profile/2343012/1/Maru/
687,http://kr.battle.net/sc2/en/profile/2344081/1/BravO/
688,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
689,http://eu.battle.net/sc2/en/profile/950504/1/Grubby/
690,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
691,http://kr.battle.net/sc2/en/profile/2344207/1/Symbol/
692,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
693,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
694,http://kr.battle.net/sc2/en/profile/2344285/1/Stats/
695,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
696,http://eu.battle.net/sc2/en/profile/1173786/1/VPbenQsLivko/
697,http://us.battle.net/sc2/en/profile/443514/1/desRow/
698,http://eu.battle.net/sc2/en/profile/2898004/1/MMA/
699,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
700,http://eu.battle.net/sc2/en/profile/1430346/1/ShoWTimE/
701,http://xx.battle.net/sc2/en/profile/415/1/EGJD/
702,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
703,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
704,http://kr.battle.net/sc2/en/profile/1106851/2/IlIlIlllIIll/
705,http://eu.battle.net/sc2/en/profile/3010872/1/FnticHarstem/
706,http://eu.battle.net/sc2/en/profile/3074362/1/Stardust/
707,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
708,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
709,http://us.battle.net/sc2/en/profile/4417787/1/HyuN/
710,http://eu.battle.net/sc2/en/profile/1430346/1/ShoWTimE/
711,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
712,http://eu.battle.net/sc2/en/profile/3746323/1/HyuN/
713,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
714,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
715,http://us.battle.net/sc2/en/profile/2331025/1/Scarlett/
716,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
717,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
718,http://eu.battle.net/sc2/en/profile/2910724/1/Lilbow/
719,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
720,http://eu.battle.net/sc2/en/profile/2383348/1/Bunny/
721,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
722,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
723,http://eu.battle.net/sc2/en/profile/3533538/1/Arthur/
724,http://xx.battle.net/sc2/en/profile/413/1/Maru/
725,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
726,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
727,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
728,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
729,http://eu.battle.net/sc2/en/profile/1021189/1/Dayshi/
730,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
731,http://us.battle.net/sc2/en/profile/2575821/1/HuK/
732,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
733,http://us.battle.net/sc2/en/profile/3179642/1/CMStormPolt/
734,http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/
735,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
736,http://kr.battle.net/sc2/en/profile/2343479/1/True/
737,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
738,http://kr.battle.net/sc2/en/profile/2334176/1/GuMiho/
739,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
740,http://eu.battle.net/sc2/en/profile/3434150/1/llllllllllll/
741,http://us.battle.net/sc2/en/profile/2537456/1/Neeb/
742,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
743,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
744,http://kr.battle.net/sc2/en/profile/2334176/1/GuMiho/
745,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
746,http://eu.battle.net/sc2/en/profile/2383348/1/LiquidBunny/
747,http://kr.battle.net/sc2/en/profile/2343263/1/Ruin/
748,http://xx.battle.net/sc2/en/profile/410/1/STBomber/
749,http://kr.battle.net/sc2/en/profile/2342419/1/soO/
750,http://kr.battle.net/sc2/en/profile/2343979/1/Pet/
751,http://us.battle.net/sc2/en/profile/2735594/1/coLqxc/
752,http://kr.battle.net/sc2/en/profile/2341545/1/Hack/
753,http://kr.battle.net/sc2/en/profile/2341575/1/Dear/
754,http://kr.battle.net/sc2/en/profile/2344079/1/Curious/
755,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
756,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
757,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
758,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
759,http://eu.battle.net/sc2/en/profile/2452136/1/MinChul/
760,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
761,http://kr.battle.net/sc2/en/profile/2342120/1/Soulkey/
762,http://us.battle.net/sc2/en/profile/4167590/1/AxHeart/
763,http://eu.battle.net/sc2/en/profile/377903/1/Starbuck/
764,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
765,http://us.battle.net/sc2/en/profile/3301677/1/Revival/
766,http://kr.battle.net/sc2/en/profile/2344031/1/Cure/
767,http://us.battle.net/sc2/en/profile/4589387/1/ToodmingCN/
768,http://us.battle.net/sc2/en/profile/4580578/1/ZooCourage/
769,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
770,http://us.battle.net/sc2/en/profile/1317068/1/LiquidHerO/
771,http://eu.battle.net/sc2/en/profile/4149248/1/JJAKJI/
772,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
773,http://kr.battle.net/sc2/en/profile/2332264/1/Zest/
774,http://us.battle.net/sc2/en/profile/4819996/1/iGXiGua/
775,http://kr.battle.net/sc2/en/profile/2344252/1/Reality/
776,http://eu.battle.net/sc2/en/profile/3538115/1/Golden/
777,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
778,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
779,http://kr.battle.net/sc2/en/profile/2333068/1/DRG/
780,http://kr.battle.net/sc2/en/profile/2342794/1/Shine/
781,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
782,http://us.battle.net/sc2/en/profile/3202227/1/viOLet/
783,http://kr.battle.net/sc2/en/profile/2344333/1/Leenock/
784,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
785,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
786,http://eu.battle.net/sc2/en/profile/377576/1/LiquidMaNa/
787,http://us.battle.net/sc2/en/profile/5376901/1/SpiderCheck/
788,http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/
789,http://us.battle.net/sc2/en/profile/4589387/1/ToodmingCN/
790,http://xx.battle.net/sc2/en/profile/413/1/Maru/
791,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
792,http://kr.battle.net/sc2/en/profile/2343240/1/Trap/
793,http://kr.battle.net/sc2/en/profile/2343852/1/flash/
794,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
795,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
796,http://us.battle.net/sc2/en/profile/5393959/1/Sen/
797,http://eu.battle.net/sc2/en/profile/251061/1/roxkisLZ/
798,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
799,http://eu.battle.net/sc2/en/profile/3368730/1/ToD/
800,http://us.battle.net/sc2/en/profile/2060165/1/Astrea/
801,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
802,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
803,http://kr.battle.net/sc2/en/profile/2343067/1/Stork/
804,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
805,http://us.battle.net/sc2/en/profile/4629528/1/IMNesTea/
806,http://eu.battle.net/sc2/en/profile/2115876/1/FireCake/
807,http://eu.battle.net/sc2/en/profile/3533538/1/Arthur/
808,http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/
809,http://eu.battle.net/sc2/en/profile/3971497/1/Genius/
810,http://kr.battle.net/sc2/en/profile/2343733/1/sOs/
811,http://us.battle.net/sc2/en/profile/3426440/1/PkDOz/
812,http://us.battle.net/sc2/en/profile/4819996/1/iGXiGua/
813,http://xx.battle.net/sc2/en/profile/415/1/EGJD/
814,http://us.battle.net/sc2/en/profile/5495016/1/Has/
815,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
816,http://eu.battle.net/sc2/en/profile/3973341/1/yoeFWSan/
817,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
818,http://kr.battle.net/sc2/en/profile/2341700/1/Bbyong/
819,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
820,http://eu.battle.net/sc2/en/profile/4341883/1/Patience/
821,http://kr.battle.net/sc2/en/profile/2344476/1/Dark/
822,http://us.battle.net/sc2/en/profile/3650249/1/CranK/
823,http://kr.battle.net/sc2/en/profile/2342269/1/Savage/
824,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
825,http://kr.battle.net/sc2/en/profile/2344780/1/Sleep/
826,http://eu.battle.net/sc2/en/profile/2222468/1/dTefel/
827,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
828,http://eu.battle.net/sc2/en/profile/2896854/1/MǂForGG/
829,http://us.battle.net/sc2/en/profile/902213/1/Suppy/
830,http://kr.battle.net/sc2/en/profile/2341765/1/Billowy/
831,http://eu.battle.net/sc2/en/profile/1058669/1/EmpireHappy/
832,http://us.battle.net/sc2/en/profile/558433/1/Illusion/
833,http://kr.battle.net/sc2/en/profile/2342491/1/TYTY/
834,http://kr.battle.net/sc2/en/profile/2344230/1/YongHwa/
835,http://kr.battle.net/sc2/en/profile/2345126/1/RorO/
836,http://eu.battle.net/sc2/en/profile/1173786/1/VPbenQsLivko/
837,http://kr.battle.net/sc2/en/profile/2343479/1/True/
838,http://us.battle.net/sc2/en/profile/4174681/1/AxAlicia/
839,http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/
840,http://kr.battle.net/sc2/en/profile/2341467/1/Classic/
841,http://kr.battle.net/sc2/en/profile/2343531/1/DREAM/
842,http://kr.battle.net/sc2/en/profile/2343484/1/herO/
843,http://eu.battle.net/sc2/en/profile/498165/1/EmpireKas/
844,http://eu.battle.net/sc2/en/profile/3971497/1/Genius/
845,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
846,http://kr.battle.net/sc2/en/profile/2334376/1/INnoVation/
847,http://eu.battle.net/sc2/en/profile/1139573/1/BabyKnight/
848,http://eu.battle.net/sc2/en/profile/884897/1/LiquidSnute/
